"시점","지수별",데이터
"2013.01","선행종합지수(2015=100)",89.8
"2013.01","선행종합지수 전월비(%)",0.2
"2013.01","재고순환지표(전월차)(%p)",-1.7
"2013.01","경제심리지수(전월차)(p)",1.0
"2013.01","기계류내수출하지수(선박제외)(전월비)(%)",-2.0
"2013.01","건설수주액(전월비)(%)",-7.7
"2013.01","수출입물가비율(전월비)(%)",0.3
"2013.01","코스피(전월비)(%)",0.8
"2013.01","장단기금리차(전월차)(%p)",0.02
"2013.01","선행지수 순환변동치",99.3
"2013.01","〔순환변동치 전월차〕(p)",-0.1
"2013.01","선행지수 전년동월비(%)",2.5
"2013.01","〔전년동월비 전월차〕(%p)",0.0
"2013.01","동행종합지수(2015=100)",92.1
"2013.01","동행종합지수 전월비(%)",0.1
"2013.01","광공업생산지수(전월비)(%)",0.3
"2013.01","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2013.01","건설기성액(전월비)(%)",0.1
"2013.01","소매판매액지수(전월비)(%)",0.2
"2013.01","내수출하지수(전월비)(%)",0.0
"2013.01","수입액(전월비)(%)",0.0
"2013.01","비농림어업취업자수(전월비)(%)",0.0
"2013.01","동행지수 순환변동치",100.0
"2013.01","〔순환변동치 전월차〕(p)",-0.1
"2013.01","후행종합지수(2015=100)",92.2
"2013.01","후행종합지수 전월비(%)",0.3
"2013.01","생산자제품재고지수(전월비)(%)",2.7
"2013.01","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2013.01","소비재수입액(전월비)(%)",1.3
"2013.01","취업자수(전월비)(%)",-0.1
"2013.01","CP유통수익률(전월차)(%p)",0.0
"2013.02","선행종합지수(2015=100)",90.1
"2013.02","선행종합지수 전월비(%)",0.3
"2013.02","재고순환지표(전월차)(%p)",-2.2
"2013.02","경제심리지수(전월차)(p)",1.8
"2013.02","기계류내수출하지수(선박제외)(전월비)(%)",-0.5
"2013.02","건설수주액(전월비)(%)",3.4
"2013.02","수출입물가비율(전월비)(%)",0.2
"2013.02","코스피(전월비)(%)",1.3
"2013.02","장단기금리차(전월차)(%p)",-0.01
"2013.02","선행지수 순환변동치",99.4
"2013.02","〔순환변동치 전월차〕(p)",0.1
"2013.02","선행지수 전년동월비(%)",2.7
"2013.02","〔전년동월비 전월차〕(%p)",0.2
"2013.02","동행종합지수(2015=100)",92.4
"2013.02","동행종합지수 전월비(%)",0.3
"2013.02","광공업생산지수(전월비)(%)",-0.3
"2013.02","서비스업생산지수(도소매업제외)(전월비)(%)",0.6
"2013.02","건설기성액(전월비)(%)",0.7
"2013.02","소매판매액지수(전월비)(%)",-0.1
"2013.02","내수출하지수(전월비)(%)",-0.3
"2013.02","수입액(전월비)(%)",1.2
"2013.02","비농림어업취업자수(전월비)(%)",0.0
"2013.02","동행지수 순환변동치",100.0
"2013.02","〔순환변동치 전월차〕(p)",0.0
"2013.02","후행종합지수(2015=100)",92.5
"2013.02","후행종합지수 전월비(%)",0.3
"2013.02","생산자제품재고지수(전월비)(%)",0.6
"2013.02","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2013.02","소비재수입액(전월비)(%)",1.6
"2013.02","취업자수(전월비)(%)",-0.1
"2013.02","CP유통수익률(전월차)(%p)",0.0
"2013.03","선행종합지수(2015=100)",90.4
"2013.03","선행종합지수 전월비(%)",0.3
"2013.03","재고순환지표(전월차)(%p)",-1.4
"2013.03","경제심리지수(전월차)(p)",2.3
"2013.03","기계류내수출하지수(선박제외)(전월비)(%)",-1.1
"2013.03","건설수주액(전월비)(%)",3.1
"2013.03","수출입물가비율(전월비)(%)",0.6
"2013.03","코스피(전월비)(%)",0.3
"2013.03","장단기금리차(전월차)(%p)",-0.09
"2013.03","선행지수 순환변동치",99.4
"2013.03","〔순환변동치 전월차〕(p)",0.0
"2013.03","선행지수 전년동월비(%)",2.8
"2013.03","〔전년동월비 전월차〕(%p)",0.1
"2013.03","동행종합지수(2015=100)",92.4
"2013.03","동행종합지수 전월비(%)",0.0
"2013.03","광공업생산지수(전월비)(%)",-0.8
"2013.03","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2013.03","건설기성액(전월비)(%)",0.0
"2013.03","소매판매액지수(전월비)(%)",-0.4
"2013.03","내수출하지수(전월비)(%)",-1.5
"2013.03","수입액(전월비)(%)",1.1
"2013.03","비농림어업취업자수(전월비)(%)",0.1
"2013.03","동행지수 순환변동치",99.7
"2013.03","〔순환변동치 전월차〕(p)",-0.3
"2013.03","후행종합지수(2015=100)",92.7
"2013.03","후행종합지수 전월비(%)",0.2
"2013.03","생산자제품재고지수(전월비)(%)",-0.9
"2013.03","소비자물가지수변화율(서비스)(전월차)(%p)",0.2
"2013.03","소비재수입액(전월비)(%)",-0.5
"2013.03","취업자수(전월비)(%)",0.1
"2013.03","CP유통수익률(전월차)(%p)",0.0
"2013.04","선행종합지수(2015=100)",90.7
"2013.04","선행종합지수 전월비(%)",0.3
"2013.04","재고순환지표(전월차)(%p)",0.4
"2013.04","경제심리지수(전월차)(p)",1.1
"2013.04","기계류내수출하지수(선박제외)(전월비)(%)",-1.1
"2013.04","건설수주액(전월비)(%)",6.1
"2013.04","수출입물가비율(전월비)(%)",0.5
"2013.04","코스피(전월비)(%)",-0.8
"2013.04","장단기금리차(전월차)(%p)",-0.07
"2013.04","선행지수 순환변동치",99.4
"2013.04","〔순환변동치 전월차〕(p)",0.0
"2013.04","선행지수 전년동월비(%)",2.9
"2013.04","〔전년동월비 전월차〕(%p)",0.1
"2013.04","동행종합지수(2015=100)",92.7
"2013.04","동행종합지수 전월비(%)",0.3
"2013.04","광공업생산지수(전월비)(%)",-0.5
"2013.04","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2013.04","건설기성액(전월비)(%)",3.6
"2013.04","소매판매액지수(전월비)(%)",-0.1
"2013.04","내수출하지수(전월비)(%)",-1.0
"2013.04","수입액(전월비)(%)",1.2
"2013.04","비농림어업취업자수(전월비)(%)",0.3
"2013.04","동행지수 순환변동치",99.8
"2013.04","〔순환변동치 전월차〕(p)",0.1
"2013.04","후행종합지수(2015=100)",93.0
"2013.04","후행종합지수 전월비(%)",0.3
"2013.04","생산자제품재고지수(전월비)(%)",-1.4
"2013.04","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2013.04","소비재수입액(전월비)(%)",0.9
"2013.04","취업자수(전월비)(%)",0.4
"2013.04","CP유통수익률(전월차)(%p)",0.0
"2013.05","선행종합지수(2015=100)",91.0
"2013.05","선행종합지수 전월비(%)",0.3
"2013.05","재고순환지표(전월차)(%p)",1.1
"2013.05","경제심리지수(전월차)(p)",0.3
"2013.05","기계류내수출하지수(선박제외)(전월비)(%)",-1.0
"2013.05","건설수주액(전월비)(%)",-4.7
"2013.05","수출입물가비율(전월비)(%)",0.8
"2013.05","코스피(전월비)(%)",-0.1
"2013.05","장단기금리차(전월차)(%p)",0.02
"2013.05","선행지수 순환변동치",99.4
"2013.05","〔순환변동치 전월차〕(p)",0.0
"2013.05","선행지수 전년동월비(%)",3.0
"2013.05","〔전년동월비 전월차〕(%p)",0.1
"2013.05","동행종합지수(2015=100)",93.0
"2013.05","동행종합지수 전월비(%)",0.3
"2013.05","광공업생산지수(전월비)(%)",-0.1
"2013.05","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2013.05","건설기성액(전월비)(%)",1.5
"2013.05","소매판매액지수(전월비)(%)",0.0
"2013.05","내수출하지수(전월비)(%)",-0.6
"2013.05","수입액(전월비)(%)",0.4
"2013.05","비농림어업취업자수(전월비)(%)",0.4
"2013.05","동행지수 순환변동치",99.8
"2013.05","〔순환변동치 전월차〕(p)",0.0
"2013.05","후행종합지수(2015=100)",93.2
"2013.05","후행종합지수 전월비(%)",0.2
"2013.05","생산자제품재고지수(전월비)(%)",-0.7
"2013.05","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2013.05","소비재수입액(전월비)(%)",-0.4
"2013.05","취업자수(전월비)(%)",0.5
"2013.05","CP유통수익률(전월차)(%p)",0.0
"2013.06","선행종합지수(2015=100)",91.4
"2013.06","선행종합지수 전월비(%)",0.4
"2013.06","재고순환지표(전월차)(%p)",0.3
"2013.06","경제심리지수(전월차)(p)",-0.6
"2013.06","기계류내수출하지수(선박제외)(전월비)(%)",2.1
"2013.06","건설수주액(전월비)(%)",-3.2
"2013.06","수출입물가비율(전월비)(%)",0.7
"2013.06","코스피(전월비)(%)",-1.8
"2013.06","장단기금리차(전월차)(%p)",0.21
"2013.06","선행지수 순환변동치",99.6
"2013.06","〔순환변동치 전월차〕(p)",0.2
"2013.06","선행지수 전년동월비(%)",3.2
"2013.06","〔전년동월비 전월차〕(%p)",0.2
"2013.06","동행종합지수(2015=100)",93.5
"2013.06","동행종합지수 전월비(%)",0.5
"2013.06","광공업생산지수(전월비)(%)",0.5
"2013.06","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2013.06","건설기성액(전월비)(%)",2.0
"2013.06","소매판매액지수(전월비)(%)",0.4
"2013.06","내수출하지수(전월비)(%)",0.8
"2013.06","수입액(전월비)(%)",0.3
"2013.06","비농림어업취업자수(전월비)(%)",0.3
"2013.06","동행지수 순환변동치",100.1
"2013.06","〔순환변동치 전월차〕(p)",0.3
"2013.06","후행종합지수(2015=100)",93.5
"2013.06","후행종합지수 전월비(%)",0.3
"2013.06","생산자제품재고지수(전월비)(%)",-0.7
"2013.06","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2013.06","소비재수입액(전월비)(%)",0.6
"2013.06","취업자수(전월비)(%)",0.4
"2013.06","CP유통수익률(전월차)(%p)",0.0
"2013.07","선행종합지수(2015=100)",91.9
"2013.07","선행종합지수 전월비(%)",0.5
"2013.07","재고순환지표(전월차)(%p)",-1.2
"2013.07","경제심리지수(전월차)(p)",-0.7
"2013.07","기계류내수출하지수(선박제외)(전월비)(%)",1.0
"2013.07","건설수주액(전월비)(%)",3.4
"2013.07","수출입물가비율(전월비)(%)",0.3
"2013.07","코스피(전월비)(%)",-1.2
"2013.07","장단기금리차(전월차)(%p)",0.27
"2013.07","선행지수 순환변동치",99.8
"2013.07","〔순환변동치 전월차〕(p)",0.2
"2013.07","선행지수 전년동월비(%)",3.5
"2013.07","〔전년동월비 전월차〕(%p)",0.3
"2013.07","동행종합지수(2015=100)",93.7
"2013.07","동행종합지수 전월비(%)",0.2
"2013.07","광공업생산지수(전월비)(%)",-0.2
"2013.07","서비스업생산지수(도소매업제외)(전월비)(%)",-0.2
"2013.07","건설기성액(전월비)(%)",-0.1
"2013.07","소매판매액지수(전월비)(%)",0.7
"2013.07","내수출하지수(전월비)(%)",0.6
"2013.07","수입액(전월비)(%)",-0.2
"2013.07","비농림어업취업자수(전월비)(%)",0.1
"2013.07","동행지수 순환변동치",100.0
"2013.07","〔순환변동치 전월차〕(p)",-0.1
"2013.07","후행종합지수(2015=100)",93.7
"2013.07","후행종합지수 전월비(%)",0.2
"2013.07","생산자제품재고지수(전월비)(%)",0.4
"2013.07","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2013.07","소비재수입액(전월비)(%)",-0.2
"2013.07","취업자수(전월비)(%)",0.1
"2013.07","CP유통수익률(전월차)(%p)",0.0
"2013.08","선행종합지수(2015=100)",92.3
"2013.08","선행종합지수 전월비(%)",0.4
"2013.08","재고순환지표(전월차)(%p)",2.0
"2013.08","경제심리지수(전월차)(p)",-0.6
"2013.08","기계류내수출하지수(선박제외)(전월비)(%)",0.8
"2013.08","건설수주액(전월비)(%)",-1.3
"2013.08","수출입물가비율(전월비)(%)",-0.3
"2013.08","코스피(전월비)(%)",-1.4
"2013.08","장단기금리차(전월차)(%p)",0.21
"2013.08","선행지수 순환변동치",99.9
"2013.08","〔순환변동치 전월차〕(p)",0.1
"2013.08","선행지수 전년동월비(%)",3.7
"2013.08","〔전년동월비 전월차〕(%p)",0.2
"2013.08","동행종합지수(2015=100)",94.0
"2013.08","동행종합지수 전월비(%)",0.3
"2013.08","광공업생산지수(전월비)(%)",0.2
"2013.08","서비스업생산지수(도소매업제외)(전월비)(%)",0.3
"2013.08","건설기성액(전월비)(%)",-0.1
"2013.08","소매판매액지수(전월비)(%)",0.1
"2013.08","내수출하지수(전월비)(%)",1.3
"2013.08","수입액(전월비)(%)",-0.6
"2013.08","비농림어업취업자수(전월비)(%)",0.2
"2013.08","동행지수 순환변동치",100.1
"2013.08","〔순환변동치 전월차〕(p)",0.1
"2013.08","후행종합지수(2015=100)",93.9
"2013.08","후행종합지수 전월비(%)",0.2
"2013.08","생산자제품재고지수(전월비)(%)",0.4
"2013.08","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2013.08","소비재수입액(전월비)(%)",-0.5
"2013.08","취업자수(전월비)(%)",0.1
"2013.08","CP유통수익률(전월차)(%p)",0.0
"2013.09","선행종합지수(2015=100)",92.5
"2013.09","선행종합지수 전월비(%)",0.2
"2013.09","재고순환지표(전월차)(%p)",-2.0
"2013.09","경제심리지수(전월차)(p)",-0.1
"2013.09","기계류내수출하지수(선박제외)(전월비)(%)",-1.7
"2013.09","건설수주액(전월비)(%)",8.0
"2013.09","수출입물가비율(전월비)(%)",-0.5
"2013.09","코스피(전월비)(%)",1.8
"2013.09","장단기금리차(전월차)(%p)",0.03
"2013.09","선행지수 순환변동치",99.8
"2013.09","〔순환변동치 전월차〕(p)",-0.1
"2013.09","선행지수 전년동월비(%)",3.7
"2013.09","〔전년동월비 전월차〕(%p)",0.0
"2013.09","동행종합지수(2015=100)",94.1
"2013.09","동행종합지수 전월비(%)",0.1
"2013.09","광공업생산지수(전월비)(%)",-0.2
"2013.09","서비스업생산지수(도소매업제외)(전월비)(%)",0.1
"2013.09","건설기성액(전월비)(%)",0.2
"2013.09","소매판매액지수(전월비)(%)",-0.2
"2013.09","내수출하지수(전월비)(%)",-0.2
"2013.09","수입액(전월비)(%)",-0.1
"2013.09","비농림어업취업자수(전월비)(%)",0.2
"2013.09","동행지수 순환변동치",99.9
"2013.09","〔순환변동치 전월차〕(p)",-0.2
"2013.09","후행종합지수(2015=100)",94.2
"2013.09","후행종합지수 전월비(%)",0.3
"2013.09","생산자제품재고지수(전월비)(%)",1.4
"2013.09","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2013.09","소비재수입액(전월비)(%)",0.8
"2013.09","취업자수(전월비)(%)",0.2
"2013.09","CP유통수익률(전월차)(%p)",0.0
"2013.10","선행종합지수(2015=100)",92.9
"2013.10","선행종합지수 전월비(%)",0.4
"2013.10","재고순환지표(전월차)(%p)",-0.3
"2013.10","경제심리지수(전월차)(p)",0.7
"2013.10","기계류내수출하지수(선박제외)(전월비)(%)",1.2
"2013.10","건설수주액(전월비)(%)",7.6
"2013.10","수출입물가비율(전월비)(%)",-0.3
"2013.10","코스피(전월비)(%)",2.7
"2013.10","장단기금리차(전월차)(%p)",-0.04
"2013.10","선행지수 순환변동치",99.9
"2013.10","〔순환변동치 전월차〕(p)",0.1
"2013.10","선행지수 전년동월비(%)",4.0
"2013.10","〔전년동월비 전월차〕(%p)",0.3
"2013.10","동행종합지수(2015=100)",94.6
"2013.10","동행종합지수 전월비(%)",0.5
"2013.10","광공업생산지수(전월비)(%)",0.7
"2013.10","서비스업생산지수(도소매업제외)(전월비)(%)",0.4
"2013.10","건설기성액(전월비)(%)",0.6
"2013.10","소매판매액지수(전월비)(%)",-0.3
"2013.10","내수출하지수(전월비)(%)",1.0
"2013.10","수입액(전월비)(%)",0.3
"2013.10","비농림어업취업자수(전월비)(%)",0.3
"2013.10","동행지수 순환변동치",100.1
"2013.10","〔순환변동치 전월차〕(p)",0.2
"2013.10","후행종합지수(2015=100)",94.5
"2013.10","후행종합지수 전월비(%)",0.3
"2013.10","생산자제품재고지수(전월비)(%)",1.1
"2013.10","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2013.10","소비재수입액(전월비)(%)",1.9
"2013.10","취업자수(전월비)(%)",0.3
"2013.10","CP유통수익률(전월차)(%p)",0.0
"2013.11","선행종합지수(2015=100)",93.3
"2013.11","선행종합지수 전월비(%)",0.4
"2013.11","재고순환지표(전월차)(%p)",-2.5
"2013.11","경제심리지수(전월차)(p)",0.8
"2013.11","기계류내수출하지수(선박제외)(전월비)(%)",0.6
"2013.11","건설수주액(전월비)(%)",6.3
"2013.11","수출입물가비율(전월비)(%)",0.1
"2013.11","코스피(전월비)(%)",1.9
"2013.11","장단기금리차(전월차)(%p)",-0.01
"2013.11","선행지수 순환변동치",99.9
"2013.11","〔순환변동치 전월차〕(p)",0.0
"2013.11","선행지수 전년동월비(%)",4.1
"2013.11","〔전년동월비 전월차〕(%p)",0.1
"2013.11","동행종합지수(2015=100)",94.9
"2013.11","동행종합지수 전월비(%)",0.3
"2013.11","광공업생산지수(전월비)(%)",0.0
"2013.11","서비스업생산지수(도소매업제외)(전월비)(%)",-0.1
"2013.11","건설기성액(전월비)(%)",1.8
"2013.11","소매판매액지수(전월비)(%)",0.2
"2013.11","내수출하지수(전월비)(%)",-0.6
"2013.11","수입액(전월비)(%)",0.3
"2013.11","비농림어업취업자수(전월비)(%)",0.4
"2013.11","동행지수 순환변동치",100.1
"2013.11","〔순환변동치 전월차〕(p)",0.0
"2013.11","후행종합지수(2015=100)",94.9
"2013.11","후행종합지수 전월비(%)",0.4
"2013.11","생산자제품재고지수(전월비)(%)",1.6
"2013.11","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2013.11","소비재수입액(전월비)(%)",2.6
"2013.11","취업자수(전월비)(%)",0.3
"2013.11","CP유통수익률(전월차)(%p)",0.0
"2013.12","선행종합지수(2015=100)",93.7
"2013.12","선행종합지수 전월비(%)",0.4
"2013.12","재고순환지표(전월차)(%p)",1.8
"2013.12","경제심리지수(전월차)(p)",0.5
"2013.12","기계류내수출하지수(선박제외)(전월비)(%)",1.1
"2013.12","건설수주액(전월비)(%)",1.8
"2013.12","수출입물가비율(전월비)(%)",-0.2
"2013.12","코스피(전월비)(%)",0.1
"2013.12","장단기금리차(전월차)(%p)",0.04
"2013.12","선행지수 순환변동치",100.0
"2013.12","〔순환변동치 전월차〕(p)",0.1
"2013.12","선행지수 전년동월비(%)",4.3
"2013.12","〔전년동월비 전월차〕(%p)",0.2
"2013.12","동행종합지수(2015=100)",95.2
"2013.12","동행종합지수 전월비(%)",0.3
"2013.12","광공업생산지수(전월비)(%)",0.8
"2013.12","서비스업생산지수(도소매업제외)(전월비)(%)",-0.2
"2013.12","건설기성액(전월비)(%)",-0.9
"2013.12","소매판매액지수(전월비)(%)",0.3
"2013.12","내수출하지수(전월비)(%)",1.2
"2013.12","수입액(전월비)(%)",0.0
"2013.12","비농림어업취업자수(전월비)(%)",0.3
"2013.12","동행지수 순환변동치",100.2
"2013.12","〔순환변동치 전월차〕(p)",0.1
"2013.12","후행종합지수(2015=100)",95.2
"2013.12","후행종합지수 전월비(%)",0.3
"2013.12","생산자제품재고지수(전월비)(%)",1.6
"2013.12","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2013.12","소비재수입액(전월비)(%)",0.3
"2013.12","취업자수(전월비)(%)",0.1
"2013.12","CP유통수익률(전월차)(%p)",0.0
"2014.01","선행종합지수(2015=100)",94.0
"2014.01","선행종합지수 전월비(%)",0.3
"2014.01","재고순환지표(전월차)(%p)",1.9
"2014.01","경제심리지수(전월차)(p)",0.8
"2014.01","기계류내수출하지수(선박제외)(전월비)(%)",-1.0
"2014.01","건설수주액(전월비)(%)",-2.2
"2014.01","수출입물가비율(전월비)(%)",-0.1
"2014.01","코스피(전월비)(%)",-1.4
"2014.01","장단기금리차(전월차)(%p)",0.06
"2014.01","선행지수 순환변동치",99.9
"2014.01","〔순환변동치 전월차〕(p)",-0.1
"2014.01","선행지수 전년동월비(%)",4.4
"2014.01","〔전년동월비 전월차〕(%p)",0.1
"2014.01","동행종합지수(2015=100)",95.7
"2014.01","동행종합지수 전월비(%)",0.5
"2014.01","광공업생산지수(전월비)(%)",0.2
"2014.01","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2014.01","건설기성액(전월비)(%)",0.4
"2014.01","소매판매액지수(전월비)(%)",1.2
"2014.01","내수출하지수(전월비)(%)",0.0
"2014.01","수입액(전월비)(%)",0.9
"2014.01","비농림어업취업자수(전월비)(%)",0.3
"2014.01","동행지수 순환변동치",100.4
"2014.01","〔순환변동치 전월차〕(p)",0.2
"2014.01","후행종합지수(2015=100)",95.5
"2014.01","후행종합지수 전월비(%)",0.3
"2014.01","생산자제품재고지수(전월비)(%)",0.7
"2014.01","소비자물가지수변화율(서비스)(전월차)(%p)",0.0
"2014.01","소비재수입액(전월비)(%)",-2.0
"2014.01","취업자수(전월비)(%)",0.2
"2014.01","CP유통수익률(전월차)(%p)",0.0
"2014.02","선행종합지수(2015=100)",94.3
"2014.02","선행종합지수 전월비(%)",0.3
"2014.02","재고순환지표(전월차)(%p)",1.2
"2014.02","경제심리지수(전월차)(p)",1.5
"2014.02","기계류내수출하지수(선박제외)(전월비)(%)",-0.1
"2014.02","건설수주액(전월비)(%)",7.5
"2014.02","수출입물가비율(전월비)(%)",-0.2
"2014.02","코스피(전월비)(%)",-1.2
"2014.02","장단기금리차(전월차)(%p)",-0.02
"2014.02","선행지수 순환변동치",99.9
"2014.02","〔순환변동치 전월차〕(p)",0.0
"2014.02","선행지수 전년동월비(%)",4.4
"2014.02","〔전년동월비 전월차〕(%p)",0.0
"2014.02","동행종합지수(2015=100)",95.9
"2014.02","동행종합지수 전월비(%)",0.2
"2014.02","광공업생산지수(전월비)(%)",0.1
"2014.02","서비스업생산지수(도소매업제외)(전월비)(%)",0.5
"2014.02","건설기성액(전월비)(%)",-1.9
"2014.02","소매판매액지수(전월비)(%)",0.1
"2014.02","내수출하지수(전월비)(%)",0.0
"2014.02","수입액(전월비)(%)",0.5
"2014.02","비농림어업취업자수(전월비)(%)",0.3
"2014.02","동행지수 순환변동치",100.4
"2014.02","〔순환변동치 전월차〕(p)",0.0
"2014.02","후행종합지수(2015=100)",95.7
"2014.02","후행종합지수 전월비(%)",0.2
"2014.02","생산자제품재고지수(전월비)(%)",-0.3
"2014.02","소비자물가지수변화율(서비스)(전월차)(%p)",-0.1
"2014.02","소비재수입액(전월비)(%)",1.3
"2014.02","취업자수(전월비)(%)",0.3
"2014.02","CP유통수익률(전월차)(%p)",0.0
"2014.03","선행종합지수(2015=100)",94.5
"2014.03","선행종합지수 전월비(%)",0.2
"2014.03","재고순환지표(전월차)(%p)",0.3
"2014.03","경제심리지수(전월차)(p)",1.0
"2014.03","기계류내수출하지수(선박제외)(전월비)(%)",-0.6
"2014.03","건설수주액(전월비)(%)",-8.6
"2014.03","수출입물가비율(전월비)(%)",0.1
"2014.03","코스피(전월비)(%)",-0.6
"2014.03","장단기금리차(전월차)(%p)",-0.04
"2014.03","선행지수 순환변동치",99.8
"2014.03","〔순환변동치 전월차〕(p)",-0.1
"2014.03","선행지수 전년동월비(%)",4.3
"2014.03","〔전년동월비 전월차〕(%p)",-0.1
"2014.03","동행종합지수(2015=100)",96.3
"2014.03","동행종합지수 전월비(%)",0.4
"2014.03","광공업생산지수(전월비)(%)",0.0
"2014.03","서비스업생산지수(도소매업제외)(전월비)(%)",0.8
"2014.03","건설기성액(전월비)(%)",-0.6
"2014.03","소매판매액지수(전월비)(%)",0.1
"2014.03","내수출하지수(전월비)(%)",-0.5
"2014.03","수입액(전월비)(%)",1.3
"2014.03","비농림어업취업자수(전월비)(%)",0.3
"2014.03","동행지수 순환변동치",100.5
"2014.03","〔순환변동치 전월차〕(p)",0.1
"2014.03","후행종합지수(2015=100)",96.0
"2014.03","후행종합지수 전월비(%)",0.3
"2014.03","생산자제품재고지수(전월비)(%)",-0.6
"2014.03","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2014.03","소비재수입액(전월비)(%)",2.4
"2014.03","취업자수(전월비)(%)",0.3
"2014.03","CP유통수익률(전월차)(%p)",0.0
"2014.04","선행종합지수(2015=100)",94.8
"2014.04","선행종합지수 전월비(%)",0.3
"2014.04","재고순환지표(전월차)(%p)",-1.3
"2014.04","경제심리지수(전월차)(p)",0.6
"2014.04","기계류내수출하지수(선박제외)(전월비)(%)",-0.6
"2014.04","건설수주액(전월비)(%)",5.1
"2014.04","수출입물가비율(전월비)(%)",-0.1
"2014.04","코스피(전월비)(%)",0.7
"2014.04","장단기금리차(전월차)(%p)",-0.03
"2014.04","선행지수 순환변동치",99.7
"2014.04","〔순환변동치 전월차〕(p)",-0.1
"2014.04","선행지수 전년동월비(%)",4.2
"2014.04","〔전년동월비 전월차〕(%p)",-0.1
"2014.04","동행종합지수(2015=100)",96.4
"2014.04","동행종합지수 전월비(%)",0.1
"2014.04","광공업생산지수(전월비)(%)",0.2
"2014.04","서비스업생산지수(도소매업제외)(전월비)(%)",-0.2
"2014.04","건설기성액(전월비)(%)",-0.2
"2014.04","소매판매액지수(전월비)(%)",-1.2
"2014.04","내수출하지수(전월비)(%)",-0.4
"2014.04","수입액(전월비)(%)",1.9
"2014.04","비농림어업취업자수(전월비)(%)",0.2
"2014.04","동행지수 순환변동치",100.3
"2014.04","〔순환변동치 전월차〕(p)",-0.2
"2014.04","후행종합지수(2015=100)",96.4
"2014.04","후행종합지수 전월비(%)",0.4
"2014.04","생산자제품재고지수(전월비)(%)",0.4
"2014.04","소비자물가지수변화율(서비스)(전월차)(%p)",0.1
"2014.04","소비재수입액(전월비)(%)",3.4
"2014.04","취업자수(전월비)(%)",0.2
"2014.04","CP유통수익률(전월차)(%p)",0.0
"2014.05","선행종합지수(2015=100)",94.9
"2014.05","선행종합지수 전월비(%)",0.1
"2014.05","재고순환지표(전월차)(%p)",-1.3
"2014.05","경제심리지수(전월차)(p)",-0.6
"2014.05","기계류내수출하지수(선박제외)(전월비)(%)",-0.5
"2014.05","건설수주액(전월비)(%)",-9.0
"2014.05","수출입물가비율(전월비)(%)",0.0
"2014.05","코스피(전월비)(%)",1.0
"2014.05","장단기금리차(전월차)(%p)",-0.03
"2014.05","선행지수 순환변동치",99.5
"2014.05","〔순환변동치 전월차〕(p)",-0.2
"2014.05","선행지수 전년동월비(%)",4.0
"2014.05","〔전년동월비 전월차〕(%p)",-0.2
"2014.05","동행종합지수(2015=100)",96.5
"2014.05","동행종합지수 전월비(%)",0.1
"2014.05","광공업생산지수(전월비)(%)",-0.4
"2014.05","서비스업생산지수(도소매업제외)(전월비)(%)",0.0
"2014.05","건설기성액(전월비)(%)",0.3
"2014.05","소매판매액지수(전월비)(%)",0.1
"2014.05","내수출하지수(전월비)(%)",-0.2
"2014.05","수입액(전월비)(%)",-0.3
"2014.05","비농림어업취업자수(전월비)(%)",-0.1
"2014.05","동행지수 순환변동치",100.1
"2014.05","〔순환변동치 전월차〕(p)",-0.2
"2014.05","후행종합지수(2015=100)",96.6
"2014.05","후행종합지수 전월비(%)",0.2
"2014.05","생산자제품재고지수(전월비)(%)",0.3
"2014.05","소비자물가지수변화율(서비스)(전월차)(%p)",0.2
"2014.05","소비재수입액(전월비)(%)",-1.5
"2014.05","취업자수(전월비)(%)",-0.1
"2014.05","CP유통수익률(전월차)(%p)",0.0
"2014.06","선행종합지수(2015=100)",95.2
"2014.06","선행종합지수 전월비(%)",0.3
"2014.06","재고순환지표(전월차)(%p)",-1.2
"2014.06","경제심리지수(전월차)(p)",-1.2
"2014.06","기계류내수출하지수(선박제외)(전월비)(%)",-0.1
"2014.06","건설수주액(전월비)(%)",11.4
"2014.06","수출입물가비율(전월비)(%)",0.0
"2014.06","코스피(전월비)(%)",0.7
"2014.06","장단기금리차(전월차)(%p)",-0.07
"2014.06","선행지수 순환변동치",99.4
"2014.06","〔순환변동치 전월차〕(p)",-0.1
"2014.06","선행지수 전년동월비(%)",3.9
